Pink,4,0,Adult,Domestic Short Hair,Gray / Blue / Silver,Medium,Female,Loving Playful Curious,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,270,Big Hands Little Paws,30+,No
Panther,5,0,Kitten,Domestic Short Hair,Black,Small,Female,Loving Playful Curious Bonded,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,287,Big Hands Little Paws,30+,No
Minnie,2,0,Senior,Tortoiseshell & Domestic Short Hair Mix,Tortoiseshell,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,"Other cats, dogs.",Short,150,Yellow Brick Road Rescue NJ,30+,No
Stonewall,0,0,Young,Domestic Short Hair Mix,White,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,79,The Animal Project,30+,No
Challah,3,0,Young,Domestic Short Hair & Tabby Mix,,Medium,Female,,,Yes,Vaccinations up to date.,"Other cats, children.",,Dogs.,92,The Animal Project,30+,No
Cinnamon,3,0,Senior,Domestic Short Hair Mix,,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs.","Other cats, children.",,Dogs.,61,The Animal Project,30+,No
Babka & Macaroon,3,0,Young,Domestic Short Hair & Tabby Mix,,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,86,The Animal Project,30+,No
Wallace,3,0,Adult,Domestic Short Hair Mix,Gray & White,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,Dogs.,57,The Animal Project,30+,No
Bebe,3,0,Adult,Domestic Short Hair Mix,,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,"Dogs, children.",133,The Animal Project,30+,No
London and Lexus,3,0,Adult,Tabby & Domestic Short Hair Mix,Tabby (Buff / Tan / Fawn),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,"Dogs, children.",116,The Animal Project,30+,No
Harvey,6,0,Adult,Domestic Short Hair,Orange / Red,Medium,Male,"Sweet, Cute, Gentle, Loving",,Yes,"Vaccinations up to date, spayed / neutered, special needs. He needs someone who can understand his body clues and give him time and patience to adjust to the new house.",,,"Other cats, children.",Short,272,Homeless Animal Adoption League,30+,No
Snickers,0,0,Adult,Domestic Short Hair & Calico Mix,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,Dogs.,Short,81,daps animals,30+,No
Willy,2,0,Adult,Domestic Short Hair & Tabby Mix,Tabby (Buff / Tan / Fawn),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,168,daps animals,30+,No
Ollie-O,4,1,Adult,American Shorthair,Black,Medium,Male,"Pleasant, companionable, mellow, curious",,Yes,"Vaccinations up to date, spayed / neutered, special needs.","Other cats, children.",,,348,daps animals,30+,No
VERY URGENT! Checkers needs a foster!,6,0,Young,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,"loving, playful, sweet",,Yes,"Spayed / neutered, special needs.",,,,Short,430,daps animals,30+,No
Cinderella - Beautiful Calico,3,0,Adult,Domestic Short Hair,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,183,daps animals,30+,No
Blackie Cee,5,1,Senior,Domestic Short Hair,Black,Large,Male,"loving, curious, serene",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,260,daps animals,30+,No
Lucia,5,1,Senior,Domestic Short Hair,Torbie,Large,Female,"Gentle, affectionate",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,278,daps animals,30+,No
Bronson,5,0,Adult,Domestic Short Hair & Tabby Mix,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,190,daps animals,30+,No
Giselle needs a foster!,4,0,Adult,Domestic Short Hair,Tabby (Tiger Striped),Medium,Female,"Sweet,",,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,128,daps animals,30+,No
Marnie,3,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,72,daps animals,30+,No
Brutus,2,0,Adult,Domestic Short Hair & Tabby Mix,Tabby (Brown / Chocolate),Medium,Male,", Quiet, Independent",,Yes,"Vaccinations up to date, spayed / neutered.",,,"Other cats, dogs, children.",Short,,Amazing Animals Rescue and Adoptions,30+,No
grey,3,0,Young,Domestic Short Hair Mix,Gray & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,81,Amazing Animals Rescue and Adoptions,30+,No
Daisy,5,0,Adult,Domestic Short Hair & Tabby Mix,Buff / Tan / Fawn,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,"Other cats, dogs, children.",Short,181,Amazing Animals Rescue and Adoptions,30+,No
Mama Cat & Bean,6,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,168,Bloomfield Animal Shelter - John A. Bukow…,30+,No
Murphy,3,0,Kitten,Domestic Short Hair,,Medium,Male,,,Yes,,,,,25,Give Me Shelter Project,30+,No
Sahara,0,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,,Other cats.,,,89,Give Me Shelter Project,30+,No
Mojave,2,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,Spayed / neutered.,,,,73,Give Me Shelter Project,30+,No
Aspen,0,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,Spayed / neutered.,,,,52,Give Me Shelter Project,30+,No
Tahoe,2,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,Spayed / neutered.,,,,53,Give Me Shelter Project,30+,No
Niko,3,0,Adult,Domestic Short Hair,Gray & White,Medium,Male,,,Yes,Spayed / neutered.,Other cats.,,,72,Give Me Shelter Project,30+,No
Jamie,3,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,Spayed / neutered.,,,,77,Give Me Shelter Project,30+,No
Bullwinkle,3,0,Adult,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,232,Give Me Shelter Project,30+,No
Hester,3,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Spayed / neutered, special needs.",Other cats.,,,208,Give Me Shelter Project,30+,No
Eva,3,0,Adult,Domestic Short Hair,Gray & White,Medium,Female,,,Yes,Spayed / neutered.,Other cats.,,,171,Give Me Shelter Project,30+,No
Gio,3,0,Adult,Tabby,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,77,Give Me Shelter Project,30+,No
Tonka,3,0,Young,Tuxedo,,Medium,Male,,,Yes,"Spayed / neutered, special needs.",Other cats.,,,96,Give Me Shelter Project,30+,No
Sophie,0,0,Kitten,American Shorthair,Black & White / Tuxedo,Small,Female,"Friendly, Affectionate, Playful",,Yes,Vaccinations up to date.,,$175.00,,13,Miss Pats Cats,30+,No
Cleo,0,0,Adult,American Shorthair,Black,Medium,Female,"Affectionate, Friendly",,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,,Short,75,Miss Pats Cats,30+,No
Koala and Janey,4,0,Kitten,American Shorthair,Calico,Small,Female,"Friendly, Playful, Affectionate",,Yes,Vaccinations up to date.,Other cats.,$300.00,,Short,30,Miss Pats Cats,30+,No
Pearl,0,0,Adult,American Shorthair,Gray / Blue / Silver,Medium,Female,"Friendly, Affectionate, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,,Short,29,Miss Pats Cats,30+,No
Stevie,0,0,Kitten,American Shorthair,Tabby (Tiger Striped),Small,Male,"Friendly, Playful, Curious",,Yes,Vaccinations up to date.,"Other cats, dogs.",$175.00,,Short,37,Miss Pats Cats,30+,No
Nova,0,0,Kitten,American Shorthair,Black & White / Tuxedo,Small,Female,"Friendly, Playful",,Yes,Vaccinations up to date.,Other cats.,$175.00,,Short,32,Miss Pats Cats,30+,No
Riley,0,0,Kitten,American Shorthair,Tabby (Tiger Striped),Small,Male,"Friendly, Playful",,Yes,Vaccinations up to date.,Other cats.,$175.00,,Short,29,Miss Pats Cats,30+,No
Oliver,2,0,Kitten,American Shorthair,Black,Small,Male,"Affectionate, Friendly, Playful",,Yes,Vaccinations up to date.,,$175.00,,Short,14,Miss Pats Cats,30+,No
Limpkin,0,0,Kitten,American Shorthair,Black & White / Tuxedo,Small,Male,"Friendly, Affectionate, Playful",,Yes,Vaccinations up to date.,"Dogs, children.",$175.00,,Short,16,Miss Pats Cats,30+,No
Emu,0,0,Kitten,American Shorthair,Gray & White,Small,Female,"Friendly, Affectionate, Playful",,Yes,Vaccinations up to date.,"Dogs, children.",$175.00,,Short,16,Miss Pats Cats,30+,No
Hunter,0,0,Kitten,American Shorthair,Tabby (Brown / Chocolate),Small,Male,,,Yes,Vaccinations up to date.,,$175.00,,17,Miss Pats Cats,30+,No
Chase,0,0,Kitten,American Shorthair,White,Small,Male,,,Yes,Vaccinations up to date.,,$175.00,,18,Miss Pats Cats,30+,No
Sunny,2,0,Kitten,American Shorthair,Gray & White,Small,Male,,,Yes,Vaccinations up to date.,,$175.00,,52,Miss Pats Cats,30+,No
Lexi,6,0,Adult,American Shorthair,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs.",Children.,$175.00,"Other cats, dogs.",Short,50,Miss Pats Cats,30+,No
Motley,0,0,Kitten,American Shorthair,Black & White / Tuxedo,Small,Female,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",$175.00,,25,Miss Pats Cats,30+,No
Koda,0,0,Kitten,American Shorthair,Black & White / Tuxedo,Small,Female,,,Yes,,"Other cats, dogs, children.",$175.00,,21,Miss Pats Cats,30+,No
Chess,0,0,Kitten,American Shorthair,,Small,Female,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,34,Miss Pats Cats,30+,No
Peppa,0,0,Kitten,American Shorthair,Black & White / Tuxedo,Small,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",$175.00,,35,Miss Pats Cats,30+,No
Meeko,0,0,Kitten,American Shorthair,Black,Small,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",$175.00,,38,Miss Pats Cats,30+,No
Blitzel,0,0,Kitten,American Shorthair,Black,Small,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",$175.00,,37,Miss Pats Cats,30+,No
Dice,0,0,Kitten,American Shorthair,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$175.00,,42,Miss Pats Cats,30+,No
Mushie,0,0,Adult,American Shorthair,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,,Short,43,Miss Pats Cats,30+,No
Dante,0,0,Kitten,American Shorthair,Black,Small,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",$175.00,,61,Miss Pats Cats,30+,No
Phoenix,0,0,Adult,American Shorthair,Tabby (Buff / Tan / Fawn),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,,Short,33,Miss Pats Cats,30+,No
Filo,0,0,Adult,American Shorthair,Orange / Red,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,,30,Miss Pats Cats,30+,No
Smokey,0,0,Adult,American Shorthair,Gray & White,Medium,Male,,,Yes,Vaccinations up to date.,,$175.00,"Other cats, dogs, other animals.",Short,28,Miss Pats Cats,30+,No
Misty Blu and Butters,2,0,Adult,American Shorthair,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,$300.00,,48,Miss Pats Cats,30+,No
Butters and Misty Blu,2,0,Adult,American Shorthair,Buff & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,$300.00,,51,Miss Pats Cats,30+,No
Egypt,0,0,Adult,American Shorthair Mix,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,,Short,22,Miss Pats Cats,30+,No
Buffy,2,0,Adult,American Shorthair,Buff / Tan / Fawn,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs.",,,Other cats.,Short,32,Miss Pats Cats,30+,No
Bobby Short,0,0,Adult,American Shorthair,Tabby (Buff / Tan / Fawn),Large,Male,,,Yes,Vaccinations up to date.,,$175.00,,116,Miss Pats Cats,30+,No
Claudette,4,0,Adult,American Shorthair,Tabby (Gray / Blue / Silver),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,Other cats.,32,Miss Pats Cats,30+,No
Angie,2,0,Young,American Shorthair,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,Other cats.,Short,32,Miss Pats Cats,30+,No
Diamond,2,0,Adult,American Shorthair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Dogs.,$175.00,Other cats.,Short,35,Miss Pats Cats,30+,No
Furnado,0,0,Adult,American Shorthair,Black,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,,Short,14,Miss Pats Cats,30+,No
Taylor,6,0,Adult,American Shorthair,Tabby (Buff / Tan / Fawn),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,Other cats.,30,Miss Pats Cats,30+,No
Princess,4,0,Adult,American Shorthair,Orange & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,$175.00,,42,Miss Pats Cats,30+,No
Starr,5,0,Young,American Shorthair,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,$175.00,,35,Miss Pats Cats,30+,No
QT,5,1,Adult,Domestic Short Hair,Gray / Blue / Silver,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Children.,Short,49,Miss Pats Cats,30+,No
Caliyah,0,0,Adult,Domestic Short Hair,Dilute Tortoiseshell,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,26,Miss Pats Cats,30+,No
Mona Lisa,5,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,,Miss Pats Cats,30+,No
Tiger,6,0,Adult,Domestic Short Hair & Tiger Mix,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,,Short,24,Miss Pats Cats,30+,No
Sunny,4,1,Young,American Shorthair,Orange & White,Medium,Male,"loving, affectionate, lap cat, gentle, playful, sweet",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,Dogs.,Short,81,SaintSpiro Cat Rescue Inc.,30+,No
Mattie,0,0,Adult,Tuxedo,Black & White / Tuxedo,Medium,Male,"Affectionate, Smart, Quiet, Gentle, Friendly, Loyal, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",,,"Other cats, dogs.",Short,118,Staten Island Hope Animal Rescue,30+,No
LOUIS,3,0,Adult,Domestic Short Hair,Gray & White,Medium,Male,"Friendly, Gentle, Playful, Curious, Smart, Affectionate, Loyal, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,74,Staten Island Hope Animal Rescue,30+,No
ROSIE,3,0,Adult,Tiger,Tabby (Buff / Tan / Fawn),Medium,Female,"Friendly, Affectionate, Gentle, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,91,Staten Island Hope Animal Rescue,30+,No
Luna,4,0,Adult,Domestic Short Hair,Gray & White,Medium,Female,"Friendly, Affectionate, Gentle, Playful, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",Children.,$140.00,"Other cats, dogs.",Short,273,Staten Island Hope Animal Rescue,30+,No
Mia and Gypsy,6,0,Young,Calico,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,76,"Victory 4 the Voiceless Animal Rescue, Inc.",30+,No
Hall,6,0,Kitten,Domestic Short Hair,Gray / Blue / Silver,Medium,Male,", Friendly, Playful, Smart, Independent, Funny, Brave, Athletic",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,153,"Victory 4 the Voiceless Animal Rescue, Inc.",30+,No
Cupid,5,1,Adult,Domestic Short Hair,Black,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,180,"Victory 4 the Voiceless Animal Rescue, Inc.",30+,No
Nutmeg,6,0,Kitten,Domestic Short Hair,Brown / Chocolate,Medium,Female,", Friendly, Playful, Affectionate, Independent",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,74,"Victory 4 the Voiceless Animal Rescue, Inc.",30+,No
Cinnamon,6,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,", Friendly, Affectionate, Smart, Independent, Curious, Playful",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,74,"Victory 4 the Voiceless Animal Rescue, Inc.",30+,No
Cheeto,5,1,Adult,Domestic Short Hair,Orange & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,152,"Victory 4 the Voiceless Animal Rescue, Inc.",30+,No
Juju & Beauty,2,0,Young,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,93,"Victory 4 the Voiceless Animal Rescue, Inc.",30+,No
MUSH FACE,0,0,Adult,Tiger,Tabby (Brown / Chocolate),Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,29,Staten Island Hope Animal Rescue,30+,No
Meatball,6,0,Adult,Tabby,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,"Dogs, children.",Short,98,Staten Island Hope Animal Rescue,30+,No
Princess,3,0,Kitten,Tortoiseshell,,Medium,Female,,,Yes,Spayed / neutered.,,,,Short,75,The Poor Animals of St. Francis Inc.,30+,No
Elizabeth,3,0,Senior,Domestic Short Hair,Orange & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,118,Genae's Pittie Party Rescue,30+,No
Antoinette,3,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,91,Genae's Pittie Party Rescue,30+,No
Estelle,2,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,70,Genae's Pittie Party Rescue,30+,No
Lakshmi,5,0,Young,Domestic Short Hair & Calico Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,,102,Genae's Pittie Party Rescue,30+,No
Beautiful AKA Beauty,2,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,120,Genae's Pittie Party Rescue,30+,No
Cleopatra aka Missy,2,0,Adult,Domestic Short Hair,Orange & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",$100.00,,Short,62,P.L.U.T.O. (Pet Lovers United Together as One),30+,No
Grady,5,0,Young,Domestic Short Hair Mix,Tabby (Orange / Red),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,10,Save The Animals Rescue Team II,30+,No
Ginger,4,0,Adult,Domestic Short Hair,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,64,Save The Animals Rescue Team II,30+,No
Olive,2,0,Young,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs.","Other cats, dogs.",,,Short,145,Save The Animals Rescue Team II,30+,No
Bowie,5,0,Kitten,Domestic Short Hair & Tuxedo Mix,Black & White / Tuxedo,Small,Female,", Friendly, Affectionate, Gentle, Playful, Smart, Curious, Independent, Funny, Loves kisses, Loyal",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",$140.00,,Short,71,Staten Island Hope Animal Rescue,30+,No
Rosie-baby,4,0,Adult,Calico,Calico,Medium,Female,", Affectionate, Friendly, Gentle, Smart",,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,"Other cats, dogs.",Short,131,Staten Island Hope Animal Rescue,30+,No
Winter,4,1,Young,Domestic Short Hair & Tabby Mix,Gray & White,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,281,Staten Island Hope Animal Rescue,30+,No
Katie,4,0,Young,Tabby & Domestic Short Hair Mix,Tabby (Gray / Blue / Silver),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children, other animals. Cats and dogs.",,,Short,66,Staten Island Hope Animal Rescue,30+,No
