,cat_name,num_images,num_videos,age,color,sex,good_in_a_home_with,adoption_fee,prefers_a_home_without,coat_length,pet_story_num_words,rescue_group,data_set,cat_id,thirty_days,without_story,coat_length_miss,color_miss,more_than_1_cat,video,num_pictures,pictures,breed_type,Days_On_Site,color_new
1642,zzCourtesy Listing Percy - PLEASE CALL (914) 841-1001.,3,0,Young,Gray & White,Male,"Other cats, dogs, children.",,,Short,145.0,Humane Society of Westchester at New Rochelle,thirty_days,zzCourtesy Listing Percy - PLEASE CALL (914) 841-1001. Humane Society of Westchester at New Rochelle,True,False,Short,Gray & White,False,False,3,True,Other,Thirty Days Plus,Gray & White
1643,zzCourtesy Listing: BONDED PAIR - VIRGIL & DANTE,0,0,Senior,Orange / Red,Male,,,,Short,139.0,Humane Society of Westchester at New Rochelle,thirty_days,zzCourtesy Listing: BONDED PAIR - VIRGIL & DANTE Humane Society of Westchester at New Rochelle,True,False,Short,Orange / Red,True,False,0,False,DSH,Thirty Days Plus,Orange / Red
1644,Assorted Kittens,6,0,Kitten,,Male,,,,,79.0,Humane Society of Westchester at New Rochelle,thirty_days,Assorted Kittens Humane Society of Westchester at New Rochelle,True,False,unknown,unknown,False,False,6,True,DSH,Thirty Days Plus,Other
1645,Oswald,5,1,Adult,,Male,,,,,96.0,Humane Society of Westchester at New Rochelle,thirty_days,Oswald Humane Society of Westchester at New Rochelle,True,False,unknown,unknown,False,True,5,True,DSH,Thirty Days Plus,Other
1646,Kissy Face,2,0,Adult,,Female,,,,,71.0,Humane Society of Westchester at New Rochelle,thirty_days,Kissy Face Humane Society of Westchester at New Rochelle,True,False,unknown,unknown,False,False,2,True,DSH,Thirty Days Plus,Other
1647,Titan,4,0,Kitten,Black & White / Tuxedo,Male,,,,,83.0,A Pathway to Hope,thirty_days,Titan A Pathway to Hope,True,False,unknown,Black & White / Tuxedo,False,False,4,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1648,Zeus,2,0,Kitten,Black & White / Tuxedo,Male,,,,,83.0,A Pathway to Hope,thirty_days,Zeus A Pathway to Hope,True,False,unknown,Black & White / Tuxedo,False,False,2,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1649,Kennedy,6,0,Kitten,Gray / Blue / Silver,Female,Other cats.,,,Short,98.0,A Pathway to Hope,thirty_days,Kennedy A Pathway to Hope,True,False,Short,Gray / Blue / Silver,False,False,6,True,DSH,Thirty Days Plus,Gray / Blue / Silver
1650,Charlie,6,0,Kitten,Black & White / Tuxedo,Female,Other cats.,,,Short,121.0,A Pathway to Hope,thirty_days,Charlie A Pathway to Hope,True,False,Short,Black & White / Tuxedo,False,False,6,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1651,Charlie,6,0,Kitten,Black & White / Tuxedo,Female,Other cats.,,,Short,121.0,A Pathway to Hope,thirty_days,Charlie A Pathway to Hope,True,False,Short,Black & White / Tuxedo,False,False,6,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1652,Reginald,3,0,Adult,Black & White / Tuxedo,Male,Other cats.,,,,121.0,A Pathway to Hope,thirty_days,Reginald A Pathway to Hope,True,False,unknown,Black & White / Tuxedo,False,False,3,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1653,Cameron *Courtesy Post,4,0,Adult,Black & White / Tuxedo,Male,"Other cats, children.",,,,178.0,A Pathway to Hope,thirty_days,Cameron *Courtesy Post A Pathway to Hope,True,False,unknown,Black & White / Tuxedo,False,False,4,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1654,Frankie,2,0,Senior,Black & White / Tuxedo,Male,"Other cats, dogs, children.",,,Short,43.0,A Pathway to Hope,thirty_days,Frankie A Pathway to Hope,True,False,Short,Black & White / Tuxedo,False,False,2,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1655,Coco,0,0,Adult,Tabby (Brown / Chocolate),Female,"Other cats, children.",,,Short,46.0,A Pathway to Hope,thirty_days,Coco A Pathway to Hope,True,False,Short,Tabby (Brown / Chocolate),False,False,0,False,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1656,Latte,2,0,Adult,Tabby (Gray / Blue / Silver),Female,"Other cats, children.",,,Short,55.0,A Pathway to Hope,thirty_days,Latte A Pathway to Hope,True,False,Short,Tabby (Gray / Blue / Silver),False,False,2,True,DSH,Thirty Days Plus,Tabby (Gray / Blue / Silver)
1657,Sadie,2,0,Adult,Tabby (Buff / Tan / Fawn),Female,"Other cats, children.",,,Short,43.0,A Pathway to Hope,thirty_days,Sadie A Pathway to Hope,True,False,Short,Tabby (Buff / Tan / Fawn),False,False,2,True,DSH,Thirty Days Plus,Tabby (Buff / Tan / Fawn)
1658,Bronson,5,1,Kitten,Black & White / Tuxedo,Male,"Other cats, dogs, children.",$175.00,,Short,5.0,All for the Paws,thirty_days,Bronson All for the Paws,True,False,Short,Black & White / Tuxedo,False,True,5,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1659,Kittens,2,0,Kitten,Cream / Ivory,Female,"Other cats, children.",$175.00,,Short,4.0,All for the Paws,thirty_days,Kittens All for the Paws,True,False,Short,Cream / Ivory,False,False,2,True,DSH,Thirty Days Plus,Other
1660,Palmer,2,0,Young,Orange & White,Female,Other cats.,$175.00,,Short,123.0,All for the Paws,thirty_days,Palmer All for the Paws,True,False,Short,Orange & White,False,False,2,True,DSH,Thirty Days Plus,Orange & White
1661,Livia,4,0,Young,Calico,Female,"Other cats, dogs, children.",$175.00,,Short,58.0,All for the Paws,thirty_days,Livia All for the Paws,True,False,Short,Calico,False,False,4,True,DSH,Thirty Days Plus,Calico
1662,Syrup,3,0,Young,Black,Female,"Other cats, dogs.",$160.00,,Short,92.0,All for the Paws,thirty_days,Syrup All for the Paws,True,False,Short,Black,False,False,3,True,DSH,Thirty Days Plus,Black
1663,Jayce,6,0,Adult,Black & White / Tuxedo,Male,"Other cats, dogs.",$150.00,,Short,42.0,All for the Paws,thirty_days,Jayce All for the Paws,True,False,Short,Black & White / Tuxedo,False,False,6,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1664,Paige,2,0,Adult,Tortoiseshell,Female,Other cats.,$150.00,Children.,,5.0,All for the Paws,thirty_days,Paige All for the Paws,True,False,unknown,Tortoiseshell,False,False,2,True,DSH,Thirty Days Plus,Tortoiseshell
1665,Grumpy girl,6,0,Adult,Black & White / Tuxedo,Female,Other cats.,$160.00,,Short,85.0,All for the Paws,thirty_days,Grumpy girl All for the Paws,True,False,Short,Black & White / Tuxedo,False,False,6,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1666,TomTom,3,0,Adult,Tabby (Brown / Chocolate),Male,"Other cats, dogs, children.",$150.00,,Short,30.0,All for the Paws,thirty_days,TomTom All for the Paws,True,False,Short,Tabby (Brown / Chocolate),False,False,3,True,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1667,Khloe,6,0,Adult,Calico,Female,"Other cats, dogs.",$175.00,Children.,Short,40.0,All for the Paws,thirty_days,Khloe All for the Paws,True,False,Short,Calico,False,False,6,True,DSH,Thirty Days Plus,Calico
1668,Fred,5,0,Kitten,Black & White / Tuxedo,Male,"Other cats, children.",$185.00,,,16.0,"Purrfect Pals, Inc.",thirty_days,"Fred Purrfect Pals, Inc.",True,False,unknown,Black & White / Tuxedo,False,False,5,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1669,Frank,4,0,Kitten,Gray & White,Male,"Other cats, children.",$185.00,,Short,58.0,"Purrfect Pals, Inc.",thirty_days,"Frank Purrfect Pals, Inc.",True,False,Short,Gray & White,False,False,4,True,DSH,Thirty Days Plus,Gray & White
1670,Josephine,3,0,Kitten,Black & White / Tuxedo,Female,"Other cats, children.",$185.00,,Short,84.0,"Purrfect Pals, Inc.",thirty_days,"Josephine Purrfect Pals, Inc.",True,False,Short,Black & White / Tuxedo,False,False,3,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1671,Crystal,0,0,Kitten,Tortoiseshell,Female,,,,,64.0,Long Beach Humane Society,thirty_days,Crystal Long Beach Humane Society,True,False,unknown,Tortoiseshell,False,False,0,False,DSH,Thirty Days Plus,Tortoiseshell
1672,Chyna,0,0,Kitten,Tortoiseshell,Female,,,,,65.0,Long Beach Humane Society,thirty_days,Chyna Long Beach Humane Society,True,False,unknown,Tortoiseshell,False,False,0,False,DSH,Thirty Days Plus,Tortoiseshell
1673,Bobby,0,0,Kitten,Tabby (Brown / Chocolate),Male,,,,,53.0,Long Beach Humane Society,thirty_days,Bobby Long Beach Humane Society,True,False,unknown,Tabby (Brown / Chocolate),False,False,0,False,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1674,Clara,0,0,Kitten,Gray & White,Female,,,,Short,58.0,Long Beach Humane Society,thirty_days,Clara Long Beach Humane Society,True,False,Short,Gray & White,False,False,0,False,DSH,Thirty Days Plus,Gray & White
1675,Pixie,0,0,Kitten,Calico,Female,,,,Short,77.0,Long Beach Humane Society,thirty_days,Pixie Long Beach Humane Society,True,False,Short,Calico,False,False,0,False,DSH,Thirty Days Plus,Calico
1676,Dixie,0,0,Kitten,Calico,Female,,,,Short,84.0,Long Beach Humane Society,thirty_days,Dixie Long Beach Humane Society,True,False,Short,Calico,False,False,0,False,DSH,Thirty Days Plus,Calico
1677,Sherbert,0,0,Kitten,Tabby (Orange / Red),Male,,,,,72.0,Long Beach Humane Society,thirty_days,Sherbert Long Beach Humane Society,True,False,unknown,Tabby (Orange / Red),False,False,0,False,DSH,Thirty Days Plus,Tabby (Orange / Red)
1678,Fudge,0,0,Kitten,Black & White / Tuxedo,Female,,,,,75.0,Long Beach Humane Society,thirty_days,Fudge Long Beach Humane Society,True,False,unknown,Black & White / Tuxedo,False,False,0,False,DSH,Thirty Days Plus,Black & White / Tuxedo
1679,Nectarine,0,0,Kitten,Tortoiseshell,Female,,,,,86.0,Long Beach Humane Society,thirty_days,Nectarine Long Beach Humane Society,True,False,unknown,Tortoiseshell,False,False,0,False,DSH,Thirty Days Plus,Tortoiseshell
1680,Heather,0,0,Kitten,,Female,,,,,71.0,Long Beach Humane Society,thirty_days,Heather Long Beach Humane Society,True,False,unknown,unknown,False,False,0,False,Other,Thirty Days Plus,Other
1681,Flinta,0,0,Kitten,Gray / Blue / Silver,Female,,,,,73.0,Long Beach Humane Society,thirty_days,Flinta Long Beach Humane Society,True,False,unknown,Gray / Blue / Silver,False,False,0,False,DSH,Thirty Days Plus,Gray / Blue / Silver
1682,Honey,3,0,Adult,Tabby (Tiger Striped),Female,"Other cats, children.",,,Short,30.0,Long Beach Humane Society,thirty_days,Honey Long Beach Humane Society,True,False,Short,Tabby (Tiger Striped),False,False,3,True,DSH,Thirty Days Plus,Tabby (Tiger Striped)
1683,Avalon,4,0,Adult,Dilute Calico,Female,,,"Dogs, children.",,54.0,Long Beach Humane Society,thirty_days,Avalon Long Beach Humane Society,True,False,unknown,Dilute Calico,False,False,4,True,DSH,Thirty Days Plus,Other
1684,Heidi,0,0,Young,,Female,"Other cats, children.",,,Short,30.0,Long Beach Humane Society,thirty_days,Heidi Long Beach Humane Society,True,False,Short,unknown,False,False,0,False,DSH,Thirty Days Plus,Other
1685,Boo,3,0,Young,Black,Female,,,,Short,0.0,Long Beach Humane Society,thirty_days,Boo Long Beach Humane Society,True,True,Short,Black,False,False,3,True,DSH,Thirty Days Plus,Black
1686,Atlas,0,0,Young,Tabby (Orange / Red),Male,"Other cats, children.",,,,30.0,Long Beach Humane Society,thirty_days,Atlas Long Beach Humane Society,True,False,unknown,Tabby (Orange / Red),False,False,0,False,DSH,Thirty Days Plus,Tabby (Orange / Red)
1687,Gina,2,0,Young,Black & White / Tuxedo,Female,"Other cats, children.",,,Short,30.0,Long Beach Humane Society,thirty_days,Gina Long Beach Humane Society,True,False,Short,Black & White / Tuxedo,False,False,2,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1688,Tsunami,0,0,Young,Tabby (Tiger Striped),Male,"Other cats, dogs, children.",,,Short,32.0,Long Beach Humane Society,thirty_days,Tsunami Long Beach Humane Society,True,False,Short,Tabby (Tiger Striped),False,False,0,False,DSH,Thirty Days Plus,Tabby (Tiger Striped)
1689,Hammurabi,0,0,Young,Tabby (Brown / Chocolate),Female,"Other cats, children.",,,Short,36.0,Long Beach Humane Society,thirty_days,Hammurabi Long Beach Humane Society,True,False,Short,Tabby (Brown / Chocolate),False,False,0,False,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1690,Twinkie,5,0,Young,Orange / Red,Male,"Other cats, dogs, children.",,,Short,40.0,Long Beach Humane Society,thirty_days,Twinkie Long Beach Humane Society,True,False,Short,Orange / Red,False,False,5,True,DSH,Thirty Days Plus,Orange / Red
1691,Lillian,0,0,Young,Black,Female,"Other cats, children.",,,Short,30.0,Long Beach Humane Society,thirty_days,Lillian Long Beach Humane Society,True,False,Short,Black,False,False,0,False,DSH,Thirty Days Plus,Black
1692,Daiya,6,0,Young,Tabby (Tiger Striped),Female,"Other cats, dogs, children.",,,Short,30.0,Long Beach Humane Society,thirty_days,Daiya Long Beach Humane Society,True,False,Short,Tabby (Tiger Striped),False,False,6,True,DSH,Thirty Days Plus,Tabby (Tiger Striped)
1693,Praeger,6,0,Young,Tabby (Buff / Tan / Fawn),Male,"Other cats, dogs, children.",,,Short,30.0,Long Beach Humane Society,thirty_days,Praeger Long Beach Humane Society,True,False,Short,Tabby (Buff / Tan / Fawn),False,False,6,True,DSH,Thirty Days Plus,Tabby (Buff / Tan / Fawn)
1694,Boca,4,0,Young,Tabby (Tiger Striped),Male,"Other cats, children.",,,Short,30.0,Long Beach Humane Society,thirty_days,Boca Long Beach Humane Society,True,False,Short,Tabby (Tiger Striped),False,False,4,True,DSH,Thirty Days Plus,Tabby (Tiger Striped)
1695,Drew,0,0,Young,Black,Male,"Other cats, dogs, children.",,,Short,30.0,Long Beach Humane Society,thirty_days,Drew Long Beach Humane Society,True,False,Short,Black,False,False,0,False,DSH,Thirty Days Plus,Black
1696,Leo,5,1,Young,Tabby (Tiger Striped),Male,"Other cats, dogs, children.",,,Short,37.0,Long Beach Humane Society,thirty_days,Leo Long Beach Humane Society,True,False,Short,Tabby (Tiger Striped),False,True,5,True,DSH,Thirty Days Plus,Tabby (Tiger Striped)
1697,Pounce,3,0,Young,Black,Male,"Other cats, dogs, children.",,,Short,35.0,Long Beach Humane Society,thirty_days,Pounce Long Beach Humane Society,True,False,Short,Black,False,False,3,True,DSH,Thirty Days Plus,Black
1698,Yo-Yo,2,0,Young,Black,Male,"Other cats, dogs, children.",,,Short,35.0,Long Beach Humane Society,thirty_days,Yo-Yo Long Beach Humane Society,True,False,Short,Black,False,False,2,True,DSH,Thirty Days Plus,Black
1699,Ellie,2,0,Young,,Female,,,,,93.0,Long Beach Humane Society,thirty_days,Ellie Long Beach Humane Society,True,False,unknown,unknown,False,False,2,True,DSH,Thirty Days Plus,Other
1700,Panthro,6,0,Adult,,Male,Other cats.,,,Short,134.0,Long Beach Humane Society,thirty_days,Panthro Long Beach Humane Society,True,False,Short,unknown,False,False,6,True,DSH,Thirty Days Plus,Other
1701,Sally,5,0,Adult,,Female,"Other cats, dogs, children.",,,,85.0,Long Beach Humane Society,thirty_days,Sally Long Beach Humane Society,True,False,unknown,unknown,False,False,5,True,DSH,Thirty Days Plus,Other
1702,Blunder,2,0,Adult,Orange & White,Male,"Other cats, dogs, children.",,,Short,55.0,Perth Amboy Animal Shelter,thirty_days,Blunder Perth Amboy Animal Shelter,True,False,Short,Orange & White,False,False,2,True,DSH,Thirty Days Plus,Orange & White
1703,Pepper,0,0,Adult,Black & White / Tuxedo,Female,"Other cats, dogs, children.",,,Short,49.0,Perth Amboy Animal Shelter,thirty_days,Pepper Perth Amboy Animal Shelter,True,False,Short,Black & White / Tuxedo,False,False,0,False,DSH,Thirty Days Plus,Black & White / Tuxedo
1704,Tina,2,0,Young,Dilute Calico,Female,"Other cats, dogs, children.",,,Short,19.0,Perth Amboy Animal Shelter,thirty_days,Tina Perth Amboy Animal Shelter,True,False,Short,Dilute Calico,False,False,2,True,DSH,Thirty Days Plus,Other
1705,Jonsie,3,0,Young,Tabby (Gray / Blue / Silver),Male,"Other cats, dogs, children.",,,Short,17.0,Perth Amboy Animal Shelter,thirty_days,Jonsie Perth Amboy Animal Shelter,True,False,Short,Tabby (Gray / Blue / Silver),False,False,3,True,DSH,Thirty Days Plus,Tabby (Gray / Blue / Silver)
1706,Mishi & Marco,2,0,Kitten,Black & White / Tuxedo,Male,,,,Short,81.0,Perth Amboy Animal Shelter,thirty_days,Mishi & Marco Perth Amboy Animal Shelter,True,False,Short,Black & White / Tuxedo,True,False,2,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1707,Phoebe B,6,0,Young,Black & White / Tuxedo,Female,,,Dogs.,Short,42.0,"Only Kindness, Inc.",thirty_days,"Phoebe B Only Kindness, Inc.",True,False,Short,Black & White / Tuxedo,False,False,6,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1708,Ross,6,0,Young,White,Male,,,,Short,28.0,"Only Kindness, Inc.",thirty_days,"Ross Only Kindness, Inc.",True,False,Short,White,False,False,6,True,DSH,Thirty Days Plus,White
1709,Joey T,6,0,Young,Tabby (Gray / Blue / Silver),Male,Children.,,,Short,18.0,"Only Kindness, Inc.",thirty_days,"Joey T Only Kindness, Inc.",True,False,Short,Tabby (Gray / Blue / Silver),False,False,6,True,DSH,Thirty Days Plus,Tabby (Gray / Blue / Silver)
1710,Chandler,6,0,Young,White,Male,"Other cats, children.",,,Short,29.0,"Only Kindness, Inc.",thirty_days,"Chandler Only Kindness, Inc.",True,False,Short,White,False,False,6,True,DSH,Thirty Days Plus,White
1711,Kiss,4,0,Young,,Male,Other cats.,,Children.,Short,103.0,"Only Kindness, Inc.",thirty_days,"Kiss Only Kindness, Inc.",True,False,Short,unknown,False,False,4,True,DSH,Thirty Days Plus,Other
1712,Toast,5,0,Kitten,Black,Male,"Other cats, dogs, children.",,,Short,169.0,Posh Pets Rescue,thirty_days,Toast Posh Pets Rescue,True,False,Short,Black,False,False,5,True,DSH,Thirty Days Plus,Black
1713,Alfie,5,0,Kitten,Tabby (Brown / Chocolate),Male,"Other cats, children.",,,,193.0,Posh Pets Rescue,thirty_days,Alfie Posh Pets Rescue,True,False,unknown,Tabby (Brown / Chocolate),False,False,5,True,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1714,Norton,5,0,Kitten,Black & White / Tuxedo,Male,"Other cats, dogs, children.",,,Short,147.0,Posh Pets Rescue,thirty_days,Norton Posh Pets Rescue,True,False,Short,Black & White / Tuxedo,False,False,5,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1715,Ruby,6,0,Kitten,Dilute Calico,Female,"Other cats, dogs, children.",,,Short,166.0,Posh Pets Rescue,thirty_days,Ruby Posh Pets Rescue,True,False,Short,Dilute Calico,False,False,6,True,DSH,Thirty Days Plus,Other
1716,Mango,6,0,Young,Tabby (Brown / Chocolate),Male,Other cats.,,,Short,193.0,Posh Pets Rescue,thirty_days,Mango Posh Pets Rescue,True,False,Short,Tabby (Brown / Chocolate),False,False,6,True,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1717,Cayenne,5,0,Kitten,Tabby (Brown / Chocolate),Female,"Other cats, dogs, children.",,,Short,205.0,Posh Pets Rescue,thirty_days,Cayenne Posh Pets Rescue,True,False,Short,Tabby (Brown / Chocolate),False,False,5,True,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1718,Rebel,4,0,Young,Tabby (Brown / Chocolate),Male,Other cats.,,,Short,175.0,Posh Pets Rescue,thirty_days,Rebel Posh Pets Rescue,True,False,Short,Tabby (Brown / Chocolate),False,False,4,True,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1719,Lucah,5,1,Young,Black,Male,"Other cats, children.",,,Short,138.0,Posh Pets Rescue,thirty_days,Lucah Posh Pets Rescue,True,False,Short,Black,False,True,5,True,DSH,Thirty Days Plus,Black
1720,Rose,5,1,Young,Tabby (Brown / Chocolate),Female,Other cats.,,,Short,208.0,Posh Pets Rescue,thirty_days,Rose Posh Pets Rescue,True,False,Short,Tabby (Brown / Chocolate),False,True,5,True,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1721,Azalea,3,0,Young,Tabby (Brown / Chocolate),Female,Other cats.,,,Short,180.0,Posh Pets Rescue,thirty_days,Azalea Posh Pets Rescue,True,False,Short,Tabby (Brown / Chocolate),False,False,3,True,DSH,Thirty Days Plus,Tabby (Brown / Chocolate)
1722,Mouse,5,1,Senior,Calico,Female,Other cats.,,,Short,281.0,Posh Pets Rescue,thirty_days,Mouse Posh Pets Rescue,True,False,Short,Calico,False,True,5,True,DSH,Thirty Days Plus,Calico
1723,Gracie,6,0,Young,Tabby (Gray / Blue / Silver),Female,Other cats.,,,Short,202.0,Posh Pets Rescue,thirty_days,Gracie Posh Pets Rescue,True,False,Short,Tabby (Gray / Blue / Silver),False,False,6,True,DSH,Thirty Days Plus,Tabby (Gray / Blue / Silver)
1724,Queenie,5,1,Senior,Black,Female,"Other cats, children.",,,Short,268.0,Posh Pets Rescue,thirty_days,Queenie Posh Pets Rescue,True,False,Short,Black,False,True,5,True,DSH,Thirty Days Plus,Black
1725,Crystal,6,0,Kitten,Black & White / Tuxedo,Female,"Other cats, dogs, children.",,,Short,165.0,Posh Pets Rescue,thirty_days,Crystal Posh Pets Rescue,True,False,Short,Black & White / Tuxedo,False,False,6,True,DSH,Thirty Days Plus,Black & White / Tuxedo
1726,Mirage,6,0,Adult,Gray & White,Female,"Other cats, children.",,,Short,224.0,Posh Pets Rescue,thirty_days,Mirage Posh Pets Rescue,True,False,Short,Gray & White,False,False,6,True,DSH,Thirty Days Plus,Gray & White
